2021/12/01,08:54:59,110.5.24.8,13520820,NG
2021/12/01,08:55:33,110.5.24.8,13520820,NG
2021/12/01,08:55:54,110.5.24.8,1352082006,OK
2021/12/01,09:06:46,110.5.24.8,1352082006,OK
2021/12/01,09:27:20,111.98.253.89,mitsui,OK
2021/12/01,09:27:21,111.98.253.89,sori5301,OK
2021/12/01,09:42:25,180.11.141.17,1236172419,OK
2021/12/01,09:43:07,180.11.141.17,1236172419,OK
2021/12/01,10:46:20,125.30.35.192,1341810836,OK
2021/12/01,10:46:22,125.30.35.192,1341810836,OK
2021/12/01,10:47:45,153.178.79.39,1396507231,OK
2021/12/01,11:30:25,210.172.121.208,1470047001,OK
2021/12/01,13:07:29,180.51.100.223,1303196386,OK
2021/12/01,13:15:43,202.174.61.33,19368139417,NG
2021/12/01,13:16:04,202.174.61.33,1368139417,OK
2021/12/01,13:16:27,202.174.61.33,1368139417,OK
2021/12/01,14:08:30,202.174.61.33,1204130611,OK
2021/12/01,14:09:04,202.174.61.33,1204130611,OK
2021/12/01,14:23:35,221.185.29.37,1353051006,OK
2021/12/01,14:45:11,153.178.79.39,1396507231,OK
2021/12/01,15:16:28,221.185.29.37,1353051006,OK
2021/12/02,08:09:53,111.98.253.89,sori5301,OK
2021/12/02,08:09:55,111.98.253.89,sori5301,OK
2021/12/02,10:52:39,60.56.228.97,1286061175,OK
2021/12/02,11:09:26,111.98.253.89,sori5301,OK
2021/12/02,11:19:10,122.1.127.136,1423867799,OK
2021/12/02,11:19:25,122.1.127.136,1423867799,OK
2021/12/02,11:33:00,111.98.253.89,h-takatou,NG
2021/12/02,13:09:45,111.98.253.89,h-takatou,NG
2021/12/02,13:09:48,111.98.253.89,h-takatou,NG
2021/12/02,13:09:52,111.98.253.89,h-takatou,NG
2021/12/02,13:09:54,111.98.253.89,h-takatou,NG
2021/12/02,13:09:55,111.98.253.89,h-takatou,NG
2021/12/02,13:09:55,111.98.253.89,h-takatou,NG
2021/12/02,13:09:58,111.98.253.89,h-takatou,NG
2021/12/02,13:10:05,111.98.253.89,h-takatou,NG
2021/12/02,13:11:00,111.98.253.89,sori5301,OK
2021/12/02,13:41:08,221.186.160.190,1021112500,OK
2021/12/02,13:41:21,221.186.160.190,1021112500,OK
2021/12/02,13:45:39,221.186.160.190,1021112500,OK
2021/12/02,13:46:48,221.186.160.190,1021112500,OK
2021/12/02,15:18:12,122.1.127.136,1201100298,OK
2021/12/02,15:18:34,122.1.127.136,1201100298,OK
2021/12/02,16:07:31,122.1.127.136,1423867799,OK
2021/12/02,16:07:43,122.1.127.136,1423867799,OK
2021/12/02,16:33:11,122.251.93.98,1353811001,OK
2021/12/02,16:36:23,126.172.164.189,kgs166,OK
2021/12/02,16:36:35,126.172.164.189,kgs166,OK
2021/12/02,17:10:38,202.87.238.131,1350035003,OK
2021/12/02,17:11:42,202.87.238.131,1350035003,OK
2021/12/03,09:11:49,111.98.253.89,sori5301,OK
2021/12/03,09:26:48,122.251.93.98,1353811001,OK
2021/12/03,09:53:50,122.251.93.98,1353811001,OK
2021/12/03,10:14:38,111.98.253.89,h-takatou,NG
2021/12/03,10:15:36,111.98.253.89,sori5301,OK
2021/12/03,10:32:55,111.98.253.89,sori5301,OK
2021/12/03,11:41:12,111.98.253.89,takahashi,OK
2021/12/03,12:09:11,153.246.149.159,1014481221,OK
2021/12/03,13:19:07,153.246.149.159,1014481221,OK
2021/12/03,13:23:09,221.185.29.37,1353051006,OK
2021/12/03,14:57:55,126.189.222.34,kgs108,OK
2021/12/03,14:58:24,220.111.182.85,kgs159,OK
2021/12/03,14:58:42,126.146.200.164,kgs155,OK
