2022/01/04,10:17:56,203.179.133.31,1313862003,OK
2022/01/04,11:01:40,210.196.145.129,1081322917,OK
2022/01/04,11:01:41,210.196.145.129,1081322917,OK
2022/01/04,14:30:57,60.38.144.78,1282291002,OK
2022/01/04,14:34:32,60.38.144.78,1282291002,OK
2022/01/04,14:36:23,60.38.144.78,1282291002,OK
2022/01/04,14:49:14,211.2.173.213,1282281002,OK
2022/01/04,14:49:37,211.2.173.213,1282281002,OK
2022/01/04,15:43:14,221.186.160.190,1021112500,OK
2022/01/04,17:00:48,202.247.246.209,1203368617,OK
2022/01/04,17:09:11,118.4.122.90,1353271001,NG
2022/01/04,17:10:38,118.4.122.90,1353271001,OK
2022/01/04,17:40:03,180.42.100.152,1327430172,OK
2022/01/04,17:40:11,180.42.100.152,1327430172,OK
2022/01/04,18:33:16,180.6.37.112,1392121005,OK
2022/01/04,18:33:29,180.6.37.112,1392121005,NG
2022/01/04,18:33:38,180.6.37.112,1392121005,OK
2022/01/05,08:41:08,180.6.37.112,1394111003,OK
2022/01/05,08:41:38,180.6.37.112,1394111003,OK
2022/01/05,08:53:50,180.6.37.112,1392041003,OK
2022/01/05,08:54:14,180.6.37.112,1392041003,OK
2022/01/05,09:05:59,211.2.173.213,1282281003,OK
2022/01/05,09:06:13,211.2.173.213,1282281003,OK
2022/01/05,09:21:26,180.6.37.112,1392111010,OK
2022/01/05,09:22:40,180.6.37.112,1392111010,OK
2022/01/05,09:32:41,180.6.37.112,1392111010,OK
2022/01/05,09:42:03,202.239.75.229,10098,NG
2022/01/05,09:48:14,180.6.37.112,1394111003,OK
2022/01/05,09:48:23,180.6.37.112,1394111003,OK
2022/01/05,10:11:42,180.6.37.112,1394111003,OK
2022/01/05,10:11:46,180.6.37.112,1394111003,OK
2022/01/05,10:14:39,122.1.127.136,1422011002,OK
2022/01/05,10:14:58,122.1.127.136,1422011002,OK
2022/01/05,10:16:57,180.6.37.112,1394011003,NG
2022/01/05,10:17:10,180.6.37.112,1394011003,OK
2022/01/05,10:17:42,180.6.37.112,1394011003,OK
2022/01/05,10:18:12,180.42.100.152,1327430172,OK
2022/01/05,10:18:14,180.42.100.152,1327430172,OK
2022/01/05,10:20:53,180.42.100.152,1201293256,OK
2022/01/05,10:20:59,180.42.100.152,1327430172,OK
2022/01/05,10:22:31,180.6.37.112,1393441001,OK
2022/01/05,10:22:58,180.6.37.112,1393441001,OK
2022/01/05,10:23:01,180.42.100.152,1327430172,OK
2022/01/05,10:23:02,180.42.100.152,1327430172,OK
2022/01/05,10:26:29,180.6.37.112,1393441004,OK
2022/01/05,10:27:06,180.6.37.112,1393441004,OK
2022/01/05,10:32:50,118.4.122.90,1353271001,OK
2022/01/05,10:33:37,111.98.253.89,1449107177,OK
2022/01/05,10:33:57,111.98.253.89,1449107177,OK
2022/01/05,10:39:41,111.98.253.89,urabe,OK
2022/01/05,10:39:43,111.98.253.89,urabe,OK
2022/01/05,11:15:42,163.44.60.90,1382150400,OK
2022/01/05,11:15:46,163.44.60.90,1382150400,OK
2022/01/05,11:17:55,180.42.100.152,1201293256,OK
2022/01/05,11:18:15,180.42.100.152,1201293256,OK
2022/01/05,11:19:01,180.42.100.152,1327430172,OK
2022/01/05,11:19:04,180.42.100.152,1327430172,OK
2022/01/05,11:26:07,118.4.122.90,1353271001,OK
2022/01/05,11:32:00,202.239.75.229,123178316,NG
2022/01/05,11:36:05,202.239.75.229,1203178316,OK
2022/01/05,11:36:34,202.239.75.229,1203178316,OK
2022/01/05,11:46:19,163.44.60.91,1201285059,OK
2022/01/05,11:46:41,163.44.60.91,1201285059,OK
2022/01/05,11:51:48,153.206.220.81,9232501374,OK
2022/01/05,11:52:29,202.87.238.131,1350035003,OK
2022/01/05,11:53:49,202.87.238.131,1350035003,OK
2022/01/05,12:06:39,61.120.98.133,1051149000,OK
2022/01/05,12:06:42,61.120.98.133,1051149000,OK
2022/01/05,13:10:02,61.197.161.249,1344134019,OK
2022/01/05,13:10:31,61.197.161.249,1344134019,OK
2022/01/05,13:19:14,61.197.161.249,1344134019,OK
2022/01/05,13:19:19,61.197.161.249,1344134019,OK
2022/01/05,13:24:45,210.166.52.74,1313701001,OK
2022/01/05,13:25:08,210.166.52.74,1313701001,OK
2022/01/05,13:44:22,202.174.61.33,1192523235,OK
2022/01/05,13:44:24,202.174.61.33,1192523235,OK
2022/01/05,13:46:50,60.33.47.24,1221912271,OK
2022/01/05,13:47:13,60.33.47.24,1221912271,OK
2022/01/05,13:48:14,60.33.47.24,1221912271,OK
2022/01/05,13:48:27,60.33.47.24,1221912271,OK
2022/01/05,13:56:16,210.166.52.74,1310000003,OK
2022/01/05,13:56:32,210.166.52.74,1310000003,OK
2022/01/05,14:15:09,122.1.127.136,1423222016,OK
2022/01/05,14:15:25,122.1.127.136,1423222016,NG
2022/01/05,14:15:56,122.1.127.136,14232222016,NG
2022/01/05,14:19:53,118.4.128.7,1310000003,OK
2022/01/05,14:19:58,118.4.128.7,1310000003,OK
2022/01/05,14:44:57,122.1.127.136,1423222016,OK
2022/01/05,14:44:59,122.1.127.136,1322200245,OK
2022/01/05,14:57:47,163.44.60.70,1301180069,NG
2022/01/05,14:58:41,163.44.60.70,1301180069,NG
2022/01/05,14:59:28,163.44.60.70,1301107032,OK
2022/01/05,14:59:46,163.44.60.70,1301107032,OK
2022/01/05,15:01:58,118.4.122.90,1353271001,OK
2022/01/05,15:34:12,122.1.127.136,1422082001,OK
2022/01/05,15:52:40,153.231.236.99,1209314047,OK
2022/01/05,15:52:52,153.231.236.99,1209314047,OK
2022/01/05,15:55:51,202.239.75.229,1203178316,OK
2022/01/05,17:13:37,210.151.183.136,1093913724,OK
2022/01/05,17:49:37,121.101.64.98,1407576618,OK
2022/01/05,17:49:42,121.101.64.98,1407576618,OK
2022/01/06,08:22:32,180.6.37.112,1392111010,OK
2022/01/06,08:31:17,61.197.245.103,1402108706,OK
2022/01/06,09:11:09,61.194.73.115,1282011002,OK
2022/01/06,09:26:12,122.1.127.136,1420000004,OK
2022/01/06,09:26:19,122.1.127.136,1420000004,OK
2022/01/06,09:42:38,122.1.127.136,20092,NG
2022/01/06,09:47:28,180.6.37.112,1393441005,OK
2022/01/06,09:47:58,180.6.37.112,1393441005,OK
2022/01/06,10:13:01,180.6.37.112,1393441004,OK
2022/01/06,10:14:30,180.6.37.112,1393441004,OK
2022/01/06,10:19:53,180.6.37.112,1393441002,OK
2022/01/06,10:21:07,180.6.37.112,1393441002,OK
2022/01/06,10:27:41,219.127.100.114,1303384924,OK
2022/01/06,10:27:44,219.127.100.114,1303384924,OK
2022/01/06,10:52:24,180.6.37.112,1393441003,OK
2022/01/06,10:52:51,180.6.37.112,1390000002,OK
2022/01/06,10:52:55,180.6.37.112,1390000002,OK
2022/01/06,10:53:18,180.6.37.112,1393441003,OK
2022/01/06,11:25:15,122.248.81.119,1208140271,OK
2022/01/06,11:25:19,122.248.81.119,1208140271,OK
2022/01/06,13:24:15,133.232.135.220,1472131001,OK
2022/01/06,13:25:22,133.232.135.220,1472131001,OK
2022/01/06,13:39:02,133.232.135.220,1472131001,OK
2022/01/06,13:39:30,133.232.135.220,1472131001,OK
2022/01/06,13:43:26,60.39.56.66,1347130386,OK
2022/01/06,14:11:55,153.204.59.110,1117760166,OK
2022/01/06,14:13:17,153.204.59.110,1117760166,OK
2022/01/06,14:42:01,122.1.127.136,1423222016,OK
2022/01/06,14:42:05,122.1.127.136,1322200245,OK
2022/01/06,15:26:54,126.182.179.119,sori5301,OK
2022/01/06,15:26:56,126.182.179.119,sori5301,OK
2022/01/06,16:41:50,101.143.174.183,1282221013,OK
2022/01/06,16:42:06,101.143.174.183,1282221013,NG
2022/01/06,16:42:28,101.143.174.183,1282221013,OK
2022/01/06,16:53:28,111.98.253.89,m_kitano@mail.sorimachi.co.jp,NG
2022/01/06,16:56:59,111.98.253.89,kitano,OK
2022/01/07,08:23:49,222.225.24.41,1422131012,OK
2022/01/07,08:26:32,222.225.24.41,1422131012,OK
2022/01/07,08:57:42,202.87.238.131,1350035003,OK
2022/01/07,09:54:12,202.87.238.131,1350035003,OK
2022/01/07,11:05:48,61.194.42.148,1282191005,OK
2022/01/07,11:06:11,61.194.42.148,1282191005,OK
2022/01/07,11:41:29,180.6.37.112,1393441004,OK
2022/01/07,11:43:22,118.1.88.175,9113401263,OK
2022/01/07,11:48:49,218.224.253.24,1450155953,OK
2022/01/07,11:48:56,218.224.253.24,1450155953,OK
2022/01/07,12:07:25,42.126.144.28,1342166883,OK
2022/01/07,12:07:42,42.126.144.28,1342166883,OK
2022/01/07,12:09:24,42.126.144.28,1342166883,OK
2022/01/07,12:09:46,42.126.144.28,1342166883,OK
2022/01/07,13:40:44,153.206.220.81,9232501374,OK
2022/01/07,13:44:10,180.6.37.112,1390000002,OK
2022/01/07,13:44:13,180.6.37.112,1390000002,OK
2022/01/07,15:20:17,180.6.37.112,1390000002,OK
2022/01/07,15:53:31,153.206.220.81,9232501374,OK
2022/01/07,16:01:45,153.206.220.81,9232501374,OK
2022/01/07,16:21:26,111.98.253.89,sori5301,OK
2022/01/07,16:21:28,111.98.253.89,sori5301,OK
2022/01/07,16:21:51,111.98.253.89,kato,OK
2022/01/07,16:44:22,221.186.160.190,1021112500,OK
2022/01/07,16:48:12,111.98.253.89,kitano,OK
2022/01/07,16:52:18,111.98.253.89,kitano,OK
2022/01/07,17:16:31,111.98.253.89,takatou,OK
2022/01/07,17:16:39,111.98.253.89,takatou,OK
2022/01/07,17:30:47,111.98.253.89,sori5301,OK
2022/01/07,17:30:50,111.98.253.89,sori5301,OK
2022/01/07,17:40:03,180.6.37.112,1390000002,OK
2022/01/07,17:40:07,180.6.37.112,1390000002,OK
2022/01/07,17:40:45,180.6.37.112,1390000002,OK
2022/01/07,17:40:56,219.163.52.78,1032683671,OK
2022/01/07,17:41:02,219.163.52.78,1032683671,OK
2022/01/10,13:00:49,14.9.122.0,1058584912,OK
2022/01/10,13:00:58,14.9.122.0,1058584912,OK
2022/01/10,17:48:52,218.47.31.58,1610166262,OK
2022/01/11,06:03:21,14.9.122.0,1058584912,NG
2022/01/11,06:03:26,14.9.122.0,1058584912,OK
2022/01/11,06:03:35,14.9.122.0,1058584912,OK
2022/01/11,08:43:42,219.75.128.225,280210908,NG
2022/01/11,08:44:19,219.75.128.225,hyo128,NG
2022/01/11,08:44:50,219.75.128.225,280210908,NG
2022/01/11,08:44:59,219.75.128.225,280210908,NG
2022/01/11,09:08:09,219.127.100.114,1303384924,OK
2022/01/11,09:08:10,219.127.100.114,1303384924,OK
2022/01/11,09:34:35,202.87.238.131,1350035003,OK
